Date,DIA,EEM,IAU,QQQ,SMH,SPY,TQQQ,VOO,VTI,VWO,XLE,XLF,XLK,XLV,XLY
2018-07-05,212.86083984375,36.760345458984375,24.100000381469727,165.5595245361328,48.41173553466797,245.2076416015625,14.066771507263184,225.23953247070312,127.3948745727539,33.90639114379883,55.609291076660156,23.322763442993164,65.74282836914062,75.90032196044922,102.74467468261719
2018-07-06,213.7785186767578,37.266849517822266,24.059999465942383,168.13504028320312,49.02838897705078,247.28164672851562,14.699714660644531,227.11566162109375,128.46546936035156,34.320674896240234,55.94942092895508,23.437007904052734,66.51031494140625,76.99239349365234,103.55205535888672
2018-07-09,216.6103057861328,37.93647003173828,24.1200008392334,169.64776611328125,49.39744567871094,249.50827026367188,15.108842849731445,229.1264190673828,129.63507080078125,34.946163177490234,56.78493118286133,23.973060607910156,67.01573181152344,77.55635833740234,104.79130554199219
2018-07-10,217.82510375976562,37.85062789916992,24.079999923706055,169.77224731445312,49.93001174926758,250.4061279296875,15.144944190979004,229.92535400390625,129.9679718017578,34.91366958618164,57.20638656616211,23.885175704956055,67.17485046386719,77.85175323486328,105.01661682128906
2018-07-11,215.94606018066406,37.112327575683594,23.799999237060547,168.9104766845703,48.55656051635742,248.5745391845703,14.923531532287598,228.35440063476562,129.04127502441406,34.263816833496094,55.99378967285156,23.77094078063965,66.91278076171875,77.23409271240234,104.77252960205078
2018-07-12,217.88629150390625,37.61883544921875,23.899999618530273,171.82115173339844,49.14517593383789,250.82809448242188,15.659960746765137,230.31130981445312,130.1029052734375,34.74308776855469,56.089900970458984,23.81488037109375,67.97044372558594,78.09345245361328,105.46723175048828
2018-07-13,218.67291259765625,37.64458084106445,23.799999237060547,171.96473693847656,49.04241180419922,251.025634765625,15.705686569213867,230.50880432128906,130.18385314941406,34.76744842529297,56.38566207885742,23.709426879882812,67.89555358886719,78.23666381835938,105.70196533203125
2018-07-16,219.08360290527344,37.43855285644531,23.81999969482422,171.55303955078125,48.89291763305664,250.8011474609375,15.599796295166016,230.36517333984375,129.97689819335938,34.5724983215332,55.73497772216797,24.131244659423828,67.7364273071289,77.76220703125,105.9648208618164
2018-07-17,219.6168670654297,37.71327209472656,23.540000915527344,172.59664916992188,49.53759765625,251.81581115722656,15.888591766357422,231.35256958007812,130.57073974609375,34.84056091308594,55.5131721496582,24.15760612487793,68.24185180664062,78.19190979003906,106.06808471679688
2018-07-18,220.272216796875,37.67034149169922,23.540000915527344,172.27113342285156,50.04213333129883,252.34539794921875,15.787514686584473,231.77452087402344,130.85861206054688,34.80805969238281,55.55014419555664,24.544267654418945,68.12955474853516,78.25455474853516,106.00235748291016
